CH1,CH10
129.608,-0.0506592
129.089,-0.0480652
128.662,-0.0456238
128.326,-0.0448608
127.96,-0.0424194
127.838,-0.039978
127.655,-0.0396729
127.411,-0.0378418
127.38,-0.037384
127.228,-0.0350952
127.045,-0.03479
126.892,-0.0338745
126.648,-0.0323486
126.556,-0.0326538
126.404,-0.030365
126.282,-0.0299072
126.221,-0.0302124
126.099,-0.0302124
126.16,-0.0300598
126.038,-0.0300598
126.068,-0.0299072
126.099,-0.0299072
126.19,-0.0300598
126.221,-0.030365
126.251,-0.0300598
126.282,-0.0300598
126.373,-0.0300598
126.373,-0.0297546
126.404,-0.0299072
126.373,-0.0299072
126.251,-0.0302124
126.129,-0.0289917
126.099,-0.0274658
125.916,-0.0274658
125.916,-0.0253296
125.793,-0.025177
125.671,-0.0228882
125.671,-0.0212097
125.61,-0.0202942
125.519,-0.0202942
125.458,-0.0187683
125.336,-0.0177002
125.305,-0.017395
125.244,-0.0177002
125.183,-0.0177002
125.122,-0.0166321
125.061,-0.0164795
124.969,-0.0178528
125,-0.0177002
124.878,-0.0178528
124.603,-0.0177002
124.298,-0.017395
124.115,-0.0178528
123.901,-0.0178528
123.718,-0.0195312
123.566,-0.0201416
123.383,-0.0202942
123.352,-0.0201416
123.352,-0.019989
122.925,-0.019989
122.253,-0.019989
121.643,-0.019989
121.033,-0.0204468
120.575,-0.0201416
120.148,-0.0201416
119.751,-0.0202942
119.476,-0.0202942
119.293,-0.0201416
119.202,-0.0204468
118.164,-0.0201416
116.241,-0.019989
114.349,-0.0202942
112.549,-0.0205994
111.145,-0.0201416
109.924,-0.0202942
108.917,-0.0201416
108.185,-0.0202942
107.574,-0.0201416
107.056,-0.0201416
106.506,-0.0215149
105.774,-0.022583
105.164,-0.0227356
104.614,-0.0228882
104.156,-0.0227356
103.79,-0.0239563
103.516,-0.0250244
103.302,-0.025177
103.027,-0.0248718
102.936,-0.0248718
102.692,-0.025177
102.295,-0.025177
101.99,-0.025177
101.685,-0.0250244
101.41,-0.0253296
101.196,-0.0248718
101.074,-0.025177
100.952,-0.0253296
100.769,-0.0253296
100.677,-0.025177
100.708,-0.0250244
100.708,-0.0253296
100.647,-0.0250244
100.8,-0.0250244
100.739,-0.0250244
100.861,-0.0238037
100.861,-0.0224304
100.83,-0.0227356
100.8,-0.022583
100.861,-0.022583
100.769,-0.0227356
100.739,-0.0230408
100.525,-0.0202942
100.403,-0.0201416
100.311,-0.0180054
100.281,-0.0164795
100.189,-0.0152588
100.098,-0.0128174
100.037,-0.010376
100.006,-0.00717163
99.9756,-0.00396729
99.9756,-0.000457764
99.8535,0.00305176
99.7009,0.00640869
99.6704,0.0100708
99.6704,0.0137329
99.5788,0.017395
99.5178,0.0202942
99.5178,0.0248718
99.4873,0.0274658
99.4873,0.0320435
99.6094,0.0349426
99.6399,0.0372314
99.8535,0.0382996
99.884,0.0398254
99.9756,0.0408936
100.067,0.0405884
100.189,0.039978
100.22,0.0387573
100.281,0.0382996
100.311,0.0386047
100.342,0.0384521
100.25,0.0384521
100.159,0.0401306
100.22,0.0419617
100.159,0.0448608
100.037,0.0488281
100.037,0.0547791
100.037,0.0608826
99.9451,0.068512
99.8535,0.0756836
99.7925,0.0828552
99.5483,0.090332
99.4568,0.0965881
99.3347,0.102386
99.2431,0.107269
99.2126,0.110016
99.1516,0.111542
99.1211,0.111237
99.06,0.111694
99.0295,0.111542
98.9685,0.109406
98.9685,0.107727
98.9685,0.106354
98.9685,0.104218
98.9075,0.101776
98.8464,0.100403
98.9685,0.0990295
98.9075,0.0967407
98.9075,0.0942993
98.8464,0.0930786
98.7854,0.0907898
98.7854,0.0881958
98.6938,0.0852966
98.6023,0.0822449
98.5412,0.0796509
98.5412,0.0761414
98.4802,0.0715637
98.5107,0.0668335
98.4802,0.0614929
98.4497,0.0546265
98.4802,0.0457764
98.4497,0.0366211
98.3581,0.0267029
98.4497,0.0167847
98.4497,0.00717163
98.3887,-0.00274658
98.4802,-0.0125122
98.4802,-0.022583
98.4497,-0.032196
98.4497,-0.0404358
98.3887,-0.0492859
98.3887,-0.0575256
98.4497,-0.0640869
98.3887,-0.0701904
98.3887,-0.0749207
98.4192,-0.0799561
98.3887,-0.0837708
98.3581,-0.0857544
98.3887,-0.088501
98.4802,-0.0907898
98.3887,-0.091095
98.4497,-0.0933838
98.4497,-0.0933838
98.4497,-0.0933838
98.3887,-0.0935364
98.4192,-0.0932312
98.4497,-0.0930786
98.3581,-0.0938416
98.4192,-0.093689
98.3887,-0.093689
98.4192,-0.0914001
98.3887,-0.091095
98.3276,-0.0886536
98.4192,-0.088501
98.4192,-0.0889587
98.3887,-0.0886536
98.4497,-0.088501
98.4802,-0.0888062
98.4497,-0.088501
98.3581,-0.088501
98.2361,-0.0872803
98.0835,-0.0863647
97.9309,-0.0862122
97.8699,-0.0860596
97.7783,-0.0846863
97.6867,-0.0836182
97.6562,-0.0837708
97.5952,-0.08255
97.5342,-0.0811768
97.29,-0.0801086
96.8628,-0.0787354
96.4966,-0.0770569
96.0388,-0.0752258
95.7336,-0.0741577
95.459,-0.0718689
95.3064,-0.0704956
95.1538,-0.0694275
94.9402,-0.0666809
94.8486,-0.0654602
94.4824,-0.0639343
93.8721,-0.0628662
93.2922,-0.0621033
92.7124,-0.0617981
92.3462,-0.0595093
91.98,-0.0595093
91.6443,-0.0593567
91.3696,-0.0595093
91.1865,-0.0570679
91.0339,-0.0567627
90.6677,-0.0569153
90.0574,-0.0556946
89.447,-0.0544739
88.8672,-0.0531006
88.4094,-0.0517273
88.0737,-0.0508118
87.738,-0.0498962
87.4634,-0.0474548
87.3108,-0.0460815
87.1582,-0.0447083
87.0056,-0.0427246
86.8835,-0.0410461
86.8835,-0.0398254
86.8225,-0.0376892
86.853,-0.0352478
86.7309,-0.0337219
86.7309,-0.0309753
86.6699,-0.0300598
86.6699,-0.027771
86.6394,-0.0276184
86.6394,-0.0256348
86.5784,-0.0248718
86.5784,-0.0253296
86.7004,-0.0228882
86.6394,-0.0227356
86.6699,-0.0228882
86.6394,-0.0215149
86.6394,-0.0215149
86.6394,-0.0228882
86.6699,-0.0241089
86.6089,-0.0285339
86.6089,-0.0323486
86.5784,-0.0382996
86.6089,-0.0442505
86.6089,-0.0518799
86.6394,-0.059967
86.6089,-0.0689697
86.6089,-0.0785828
86.5784,-0.0869751
86.6089,-0.0944519
85.144,-0.0993347
82.4585,-0.101166
79.6509,-0.0993347
77.2095,-0.0915527
75.0122,-0.0805664
73.2117,-0.062561
71.7468,-0.0404358
70.5871,-0.0106812
69.7326,0.0247192
69.0002,0.0642395
68.2983,0.111389
67.2912,0.163727
66.4673,0.218811
65.7348,0.279388
65.2771,0.345612
64.7583,0.415192
64.4226,0.489655
64.0564,0.567627
63.9038,0.649872
63.7512,0.736084
63.4155,0.825653
63.0493,0.921783
62.6526,1.02112
62.3779,1.12503
62.0422,1.23245
61.8896,1.33865
61.7676,1.44379
61.5845,1.54114
61.4319,1.62613
61.3708,1.69571
61.3708,1.74698
61.4013,1.77612
61.3403,1.78253
61.4319,1.76407
61.4624,1.71875
61.4624,1.64917
61.4624,1.55701
61.4624,1.44653
61.4929,1.32004
61.4929,1.18134
61.5234,1.03348
61.4929,0.883484
61.4624,0.732422
61.4929,0.582581
61.5539,0.438843
61.4929,0.301971
61.5539,0.175476
61.4929,0.0608826
61.4929,-0.0415039
61.5234,-0.132141
61.4624,-0.210724
61.4319,-0.27771
61.3098,-0.333099
61.3098,-0.377808
61.2793,-0.412598
61.1877,-0.439758
61.1267,-0.458832
61.1877,-0.470428
61.2182,-0.475464
61.0962,-0.475311
61.0962,-0.472565
61.0351,-0.466156
61.0351,-0.458984
61.0657,-0.449677
61.0046,-0.437317
61.1267,-0.427094
61.0046,-0.415039
61.0657,-0.4039
61.0657,-0.393372
61.0351,-0.384521
60.9131,-0.375671
60.5469,-0.367432
60.1501,-0.358582
59.8755,-0.352325
59.6008,-0.345306
59.2956,-0.339813
59.2651,-0.335388
59.1125,-0.330353
58.9294,-0.325317
58.8989,-0.320435
58.7463,-0.315552
58.5937,-0.311737
58.4106,-0.30838
58.2275,-0.304413
58.1055,-0.302124
58.0139,-0.298462
57.8918,-0.295868
57.8308,-0.293427
57.7698,-0.289917
57.7087,-0.286255
57.5561,-0.282135
57.251,-0.278931
56.9763,-0.275269
56.6711,-0.271454
56.488,-0.267792
56.3049,-0.26413
56.1828,-0.259247
56.0303,-0.255432
55.9387,-0.252075
55.9082,-0.248413
55.6946,-0.244446
55.603,-0.241547
55.4809,-0.238495
55.1758,-0.23468
55.1147,-0.231934
55.0537,-0.228424
54.9011,-0.224915
54.8096,-0.222168
54.779,-0.218658
54.718,-0.21637
54.779,-0.212708
54.6875,-0.210114
54.718,-0.206299
54.657,-0.203857
54.6875,-0.202179
54.657,-0.19928
54.657,-0.196686
54.718,-0.193939
54.5959,-0.191803
54.6264,-0.188141
54.5654,-0.185394
54.4433,-0.182037
54.3213,-0.178223
54.1992,-0.175629
54.0466,-0.172882
53.9551,-0.170898
53.8635,-0.168457
53.8025,-0.165863
53.7414,-0.162354
53.772,-0.159912
53.6194,-0.156555
53.5888,-0.154114
53.5583,-0.150146
53.4363,-0.146637
53.3447,-0.142975
53.3142,-0.139313
53.3142,-0.136566
53.3447,-0.13382
53.2532,-0.13092
53.2226,-0.126953
53.2226,-0.124359
53.2837,-0.119171
53.3752,-0.11673
53.4057,-0.112152
53.4057,-0.109711
53.5583,-0.106964
53.5583,-0.10437
53.5583,-0.103149
53.5583,-0.101166
53.5888,-0.0996399
53.6194,-0.0968933
53.5888,-0.0961304
53.5888,-0.0939941
53.6194,-0.0912476
53.6194,-0.0897217
53.5888,-0.0869751
53.6194,-0.0849915
53.5888,-0.08255
53.6499,-0.0801086
53.6194,-0.0776672
53.3752,-0.0765991
53.009,-0.0741577
52.6733,-0.0720215
52.2156,-0.0695801
51.8493,-0.0669861
51.6662,-0.0648499
51.4526,-0.0621033
51.3,-0.0598145
51.1474,-0.0584412
51.0254,-0.0556946
50.6592,-0.0534058
50.0793,-0.0506592
49.53,-0.0482178
48.9502,-0.0448608
48.5534,-0.0411987
48.1262,-0.0386047
47.821,-0.0360107
47.5159,-0.0350952
47.3938,-0.0328064
47.2717,-0.0311279
47.1802,-0.0300598
46.936,-0.0279236
46.8139,-0.0256348
46.8139,-0.0238037
46.6003,-0.0205994
46.6003,-0.0180054
46.4477,-0.0157166
46.4477,-0.0132751
46.3867,-0.0106812
46.3257,-0.00823975
46.3867,-0.00549316
46.2951,-0.00411987
46.3257,-0.00289917
46.2646,-0.000762939
46.2341,0.00152588
46.3257,0.00335693
46.2646,0.00579834
46.2646,0.00808716
46.2951,0.00930786
46.2646,0.0111389
46.2951,0.0137329
46.3867,0.0164795
46.3867,0.0183105
46.4783,0.022583
46.5393,0.025177
46.5088,0.0274658
46.6614,0.0300598
46.6308,0.0311279
46.6919,0.0332642
46.7224,0.0357056
46.8139,0.0386047
47.0276,0.0395203
47.2412,0.0416565
47.4548,0.0439453
47.6074,0.0465393
47.699,0.04776
47.821,0.0497437
47.8821,0.050354
47.9431,0.0523376
48.0652,0.0526428
48.4314,0.0540161
49.1333,0.0550842
49.8657,0.0563049
50.5981,0.0588989
51.2085,0.0611877
51.7578,0.0640869
52.0935,0.0663757
52.4597,0.0686646
52.7038,0.071106
53.0395,0.0744629
53.1616,0.0779724
53.2837,0.0808716
53.4057,0.0854492
53.4668,0.0883484
53.5583,0.0924683
53.5278,0.0964355
53.5583,0.100403
53.5888,0.102692
53.5583,0.106201
53.6194,0.10849
54.6264,0.111084
56.7016,0.112762
58.7768,0.113983
60.6994,0.115356
62.3779,0.116425
63.6902,0.116577
64.7888,0.116425
65.6738,0.115356
66.4062,0.113983
66.9555,0.112762
69.1833,0.111542
72.4487,0.110016
75.6836,0.108948
78.5827,0.106659
81.1462,0.106506
83.2214,0.105286
84.8388,0.103912
86.1511,0.104065
87.2192,0.10437
87.9822,0.106201
90.2099,0.106506
93.1396,0.107727
96.2219,0.1091
98.8159,0.110168
101.257,0.111084
103.088,0.111389
104.523,0.111694
105.774,0.111542
106.659,0.110016
107.483,0.107574
109.131,0.105438
111.42,0.102997
113.617,0.0982666
115.631,0.0953674
117.31,0.0920105
118.652,0.0883484
119.781,0.0848389
120.636,0.0810242
121.307,0.0784302
121.887,0.0752258
122.742,0.0726318
123.932,0.0698853
125.122,0.0675964
126.068,0.0653076
126.984,0.0637817
127.655,0.0627136
128.235,0.0628662
128.693,0.0602722
128.967,0.059967
129.211,0.0579834
129.944,0.0561523
130.798,0.0540161
131.683,0.0514221
132.416,0.0479126
133.087,0.0444031
133.636,0.0398254
134.064,0.0350952
134.43,0.0302124
134.735,0.0244141
134.918,0.0180054
135.284,0.0120544
135.864,0.00595093
136.322,-0.000305176
136.841,-0.00640869
137.146,-0.0112915
137.482,-0.018158
137.695,-0.0236511
137.97,-0.0308228
138.153,-0.0361633
138.275,-0.040741
138.336,-0.0466919
138.397,-0.0527954
138.458,-0.0576782
138.519,-0.0628662
138.519,-0.0675964
138.58,-0.0724792
138.611,-0.0761414
138.672,-0.0798035
138.672,-0.0846863
138.641,-0.0874329
138.641,-0.0921631
138.641,-0.0946045
138.672,-0.0979614
138.733,-0.101776
138.702,-0.104675
138.702,-0.107117
138.702,-0.109406
138.702,-0.111847
138.733,-0.114441
138.733,-0.115662
138.885,-0.11795
139.221,-0.119324
139.526,-0.120544
139.832,-0.122528
140.137,-0.125122
140.259,-0.126648
140.503,-0.129242
140.625,-0.13031
140.717,-0.132294
140.839,-0.133972
141.052,-0.135193
141.357,-0.135651
141.693,-0.135193
141.968,-0.132751
142.212,-0.131531
142.395,-0.13031
142.639,-0.128174
142.7,-0.125885
142.792,-0.122986
142.822,-0.12085
143.005,-0.118103
143.188,-0.11673
143.311,-0.115356
143.494,-0.115662
143.616,-0.113373
143.738,-0.113068
143.86,-0.113068
143.89,-0.110626
143.951,-0.110474
143.982,-0.108643
144.104,-0.106354
144.318,-0.104523
144.531,-0.102234
144.745,-0.101318
144.928,-0.0987244
145.05,-0.0984192
145.233,-0.0982666
145.325,-0.0984192
145.355,-0.0985718
145.447,-0.0982666
145.203,-0.0996399
144.684,-0.0987244
144.104,-0.0984192
143.555,-0.0965881
143.066,-0.0946045
142.639,-0.0926208
142.334,-0.0897217
142.12,-0.0872803
141.846,-0.0862122
141.754,-0.0839233
141.541,-0.08255
141.388,-0.0816345
141.266,-0.0798035
141.174,-0.0788879
141.052,-0.0778198
140.869,-0.0764465
140.869,-0.0764465
140.778,-0.0743103
140.747,-0.0726318
140.717,-0.0715637
140.625,-0.0691223
140.503,-0.0671387
140.106,-0.0645447
139.832,-0.0621033
139.709,-0.0605774
139.465,-0.0595093
139.282,-0.0595093
139.16,-0.0595093
139.008,-0.0593567
139.008,-0.0593567
138.58,-0.0593567
137.939,-0.0582886
137.207,-0.0558472
136.597,-0.0532532
136.017,-0.0502014
135.59,-0.0462341
135.132,-0.0411987
134.888,-0.0363159
134.644,-0.0315857
134.491,-0.0265503
134.094,-0.0239563
133.545,-0.0205994
133.118,-0.018158
132.69,-0.0177002
132.263,-0.0177002
131.989,-0.0178528
131.775,-0.0202942
131.592,-0.0222778
131.47,-0.0259399
131.348,-0.0285339
131.226,-0.0326538
131.012,-0.03479
130.951,-0.0352478
130.829,-0.0349426
130.798,-0.0325012
130.646,-0.0289917
130.554,-0.0241089
130.493,-0.0212097
130.432,-0.0167847
130.463,-0.0114441
130.341,-0.00717163
130.249,-0.00411987
130.188,-0.0012207
130.005,0.00152588
129.944,0.00152588
129.822,0.00167847
129.73,0.000610352
129.608,-0.000305176
129.547,-0.00183105
129.425,-0.00167847
129.425,-0.000152588
129.303,-0.000915527
129.181,-0.000457764
128.967,-0.000305176
128.906,-0.000305176
128.784,-0.000457764
128.754,-0.000457764
128.601,-0.000305176
128.54,-0.00244141
128.448,-0.00320435
128.265,-0.00305176
127.747,-0.00320435
127.289,-0.00320435
126.801,-0.00289917
126.495,-0.00411987
126.16,-0.00534058
125.885,-0.00778198
125.732,-0.00778198
125.488,-0.00793457
125.427,-0.00793457
124.817,-0.00564575
123.84,-0.00564575
122.955,-0.00335693
122.101,-0.00335693
121.277,-0.00305176
120.789,-0.000457764
120.27,-0.000457764
119.934,-0.000610352
119.629,-0.00183105
119.415,-0.00289917
118.652,-0.0050354
117.615,-0.00732422
116.516,-0.0102234
115.601,-0.0125122
114.746,-0.0149536
114.136,-0.0170898
113.647,-0.0196838
113.251,-0.022583
112.946,-0.0238037
112.61,-0.0248718
112.183,-0.0248718
111.603,-0.0230408
110.962,-0.0215149
110.413,-0.0204468
109.985,-0.0180054
109.68,-0.015564
109.283,-0.0131226
109.1,-0.0106812
108.887,-0.00701904
108.795,-0.00411987
108.582,-0.00152588
108.398,0.00167847
108.185,0.00320435
108.032,0.00396729
107.91,0.00427246
107.788,0.00549316
107.635,0.00396729
107.666,0.00335693
107.605,0.000610352
107.513,-0.00167847
107.513,-0.00640869
107.605,-0.0088501
107.666,-0.0126648
107.788,-0.0160217
107.88,-0.0212097
107.91,-0.0238037
107.941,-0.0273132
108.093,-0.0297546
108.154,-0.0314331
108.185,-0.0326538
108.215,-0.0328064
108.276,-0.0326538
108.398,-0.0325012
108.429,-0.0311279
108.551,-0.0300598
108.551,-0.027771
108.612,-0.0256348
108.643,-0.0238037
108.704,-0.0227356
108.734,-0.0227356
108.704,-0.0227356
108.49,-0.0227356
108.276,-0.022583
108.154,-0.0227356
107.971,-0.0215149
107.788,-0.0201416
107.635,-0.0178528
107.574,-0.0141907
107.544,-0.00946045
107.452,-0.00213623
107.422,0.0038147
107.513,0.0135803
107.574,0.0230408
107.574,0.0332642
107.544,0.0411987
107.574,0.0483704
107.666,0.0524902
107.666,0.0550842
107.635,0.0537109
107.727,0.0514221
107.666,0.0445557
107.605,0.0376892
107.391,0.0289917
107.33,0.0198364
107.239,0.00961304
107.178,0
107.025,-0.00640869
107.056,-0.0111389
106.934,-0.0160217
106.903,-0.0180054
106.934,-0.0201416
106.903,-0.018158
106.873,-0.0163269
106.842,-0.0115967
106.873,-0.00915527
106.812,-0.00457764
106.812,-0.000762939
106.812,0.00259399
106.75,0.00640869
106.781,0.0102234
106.812,0.01297
106.781,0.0152588
106.781,0.0186157
106.812,0.0201416
106.781,0.0213623
106.781,0.0212097
106.781,0.0234985
106.842,0.0253296
106.781,0.0273132
106.781,0.0297546
106.689,0.03479
106.628,0.0392151
106.445,0.0450134
106.323,0.0512695
106.201,0.0582886
106.11,0.0646973
106.049,0.0720215
106.049,0.0791931
105.896,0.0865173
105.957,0.0927734
105.774,0.0971985
105.56,0.102539
105.347,0.106506
105.133,0.108643
104.98,0.108948
104.828,0.111084
104.675,0.11261
104.645,0.113983
104.584,0.115967
104.584,0.118408
104.492,0.120697
104.492,0.12146
104.492,0.121155
104.37,0.120087
104.431,0.116577
104.37,0.112457
104.37,0.108032
104.37,0.102997
104.37,0.100555
104.309,0.0958252
104.248,0.0907898
104.34,0.0862122
104.34,0.0788879
104.309,0.0718689
104.37,0.0631714
104.309,0.0532532
104.309,0.0422668
104.309,0.0318909
104.309,0.0196838
104.279,0.00762939
104.34,-0.00457764
104.309,-0.0170898
104.309,-0.0273132
104.279,-0.0364685
104.34,-0.0453186
104.34,-0.0526428
104.34,-0.059967
104.37,-0.0634766
104.34,-0.0675964
104.279,-0.0694275
104.309,-0.0715637
104.309,-0.0738525
104.34,-0.0765991
104.37,-0.0787354
104.279,-0.0823975
104.34,-0.085907
104.34,-0.0895691
104.34,-0.0923157
104.279,-0.0935364
104.37,-0.0932312
104.37,-0.0935364
104.37,-0.0923157
104.34,-0.091095
104.279,-0.0888062
104.34,-0.0888062
104.34,-0.0886536
104.248,-0.0898743
104.309,-0.0932312
104.34,-0.0968933
104.34,-0.101624
104.309,-0.106964
104.187,-0.111542
104.156,-0.11673
104.034,-0.119019
104.004,-0.120697
103.973,-0.119019
103.943,-0.11673
103.851,-0.114441
103.882,-0.112152
103.943,-0.10849
103.607,-0.10498
103.18,-0.102386
102.814,-0.0985718
102.417,-0.0949097
102.142,-0.0889587
101.807,-0.0828552
101.654,-0.0759888
101.44,-0.0682068
101.288,-0.0639343
101.257,-0.0584412
100.83,-0.0547791
100.342,-0.0508118
99.7925,-0.0483704
99.3042,-0.0456238
98.9685,-0.0445557
98.6633,-0.0444031
98.3581,-0.0444031
98.1445,-0.0448608
97.9919,-0.0468445
97.8699,-0.0473022
97.5952,-0.0494385
97.1069,-0.0495911
96.7712,-0.0497437
96.405,-0.0482178
96.1304,-0.0456238
95.7641,-0.0442505
95.6116,-0.042572
95.4895,-0.0408936
95.3674,-0.0386047
95.3064,-0.037384
95.2453,-0.0350952
95.1538,-0.0326538
95.1538,-0.0312805
95.0317,-0.0300598
95.0317,-0.0302124
95.0928,-0.0279236
95.0317,-0.0276184
95.0317,-0.025177
95.0012,-0.0239563
94.9707,-0.0228882
95.0622,-0.0212097
95.0317,-0.0202942
95.0012,-0.0180054
94.9707,-0.015564
95.0317,-0.0138855
94.9707,-0.01297
94.9707,-0.0128174
94.9707,-0.0128174
94.9402,-0.01297
94.9402,-0.0128174
94.9707,-0.0123596
94.9402,-0.014801
94.9402,-0.0186157
94.9402,-0.022583
94.9402,-0.0260925
94.9402,-0.0308228
95.0012,-0.0337219
94.9707,-0.037384
94.9707,-0.0405884
94.9402,-0.043335
94.9097,-0.0479126
94.9402,-0.0527954
94.9402,-0.0598145
95.0012,-0.0672913
94.9402,-0.0723267
94.8791,-0.0772095
94.9402,-0.0790405
94.9097,-0.0776672
94.9097,-0.0732422
94.9707,-0.0637817
93.6584,-0.0480652
91.5527,-0.027771
89.386,0.000152588
87.5244,0.0337219
85.9375,0.0756836
84.7168,0.12085
83.5876,0.172729
82.7331,0.22995
82.1533,0.293427
81.5124,0.360718
81.1157,0.432434
80.6274,0.509491
80.2917,0.589752
79.956,0.676117
79.7119,0.767517
79.5288,0.864258
79.3457,0.966797
79.1931,1.07193
79.1626,1.18179
79.071,1.2915
78.7353,1.39969
78.3081,1.50146
77.8198,1.59088
77.4536,1.6655
77.0874,1.72241
76.9043,1.75858
76.6296,1.77292
76.477,1.76147
76.2939,1.72729
76.2024,1.66718
75.9277,1.58157
75.6531,1.47537
75.2868,1.35223
74.9817,1.21384
74.768,1.0675
74.5544,0.916138
74.4324,0.763855
74.3103,0.613708
74.2187,0.467377
74.1272,0.328522
73.883,0.197906
73.5779,0.0785828
73.2727,-0.0267029
72.998,-0.120392
72.7234,-0.199738
72.6013,-0.268097
72.4487,-0.323181
72.2656,-0.366058
72.2046,-0.400238
72.2046,-0.426483
72.1435,-0.444183
72.1435,-0.456848
72.2046,-0.464172
72.2046,-0.466003
72.2046,-0.464783
72.2656,-0.460358
72.3266,-0.453033
72.3266,-0.444489
72.3572,-0.432434
72.3572,-0.421143
72.2961,-0.410004
72.2046,-0.397949
72.2046,-0.388336
72.0825,-0.378418
72.052,-0.36972
71.9909,-0.362396
71.9604,-0.357208
71.9299,-0.350189
71.9604,-0.346069
71.8994,-0.342712
71.9299,-0.337219
71.9299,-0.334015
71.8689,-0.3302
71.8689,-0.32547
71.8994,-0.320435
71.8384,-0.315704
71.8689,-0.310974
71.8689,-0.307922
71.9299,-0.304718
71.8689,-0.302124
71.8078,-0.299683
71.7163,-0.297089
71.6858,-0.294647
71.5942,-0.291138
71.5332,-0.288544
71.5027,-0.284729
71.4416,-0.28244
71.4416,-0.278931
71.4722,-0.276337
71.4111,-0.271454
70.9839,-0.267792
70.404,-0.263672
69.7632,-0.260468
69.1833,-0.258026
68.7561,-0.25528
68.4204,-0.253143
68.0847,-0.249329
67.7795,-0.246582
67.5964,-0.24231
67.5354,-0.23819
66.4367,-0.234528
65.0635,-0.22995
63.5986,-0.224915
62.3169,-0.220337
61.2488,-0.217285
60.4553,-0.213623
59.7229,-0.209808
59.1125,-0.205078
58.7463,-0.202637
58.2886,-0.197754
58.1055,-0.193024
57.8308,-0.189362
57.7392,-0.185852
57.5561,-0.182037
57.4951,-0.178223
57.4646,-0.175629
57.373,-0.172272
57.312,-0.16983
57.251,-0.167236
57.2204,-0.164642
57.1899,-0.164642
57.2204,-0.164642
57.1899,-0.164337
57.1899,-0.164337
57.1289,-0.16449
57.1289,-0.164337
57.1289,-0.16449
57.0984,-0.162354
57.0984,-0.159912
57.1289,-0.157623
57.0068,-0.155334
57.0068,-0.151672
56.9458,-0.146484
56.9458,-0.141602
56.8237,-0.13504
56.7932,-0.128326
56.7322,-0.12085
56.7322,-0.114746
56.6406,-0.109711
56.6406,-0.10498
56.5796,-0.101929
56.3659,-0.0997925
56.2439,-0.0987244
56.1523,-0.0984192
55.9997,-0.0985718
55.9692,-0.0958252
55.8472,-0.0961304
55.7861,-0.093689
55.7556,-0.0923157
55.6946,-0.0900269
55.664,-0.0849915
55.603,-0.0816345
55.5115,-0.0779724
55.3894,-0.072937
55.3894,-0.0682068
55.3589,-0.0636292
55.2673,-0.0604248
55.2063,-0.0572205
55.1758,-0.0534058
55.2368,-0.0521851
54.9316,-0.0497437
54.6875,-0.0485229
54.4128,-0.0469971
54.1076,-0.0445557
53.9551,-0.0447083
53.8025,-0.0447083
53.6804,-0.0460815
53.5278,-0.0469971
53.4363,-0.0469971
53.4363,-0.0457764
53.3447,-0.0445557
53.1921,-0.043335
53.1311,-0.0410461
53.009,-0.0386047
52.9175,-0.035553
52.8869,-0.0314331
52.7649,-0.0267029
52.7954,-0.0213623
52.7649,-0.0170898
52.7344,-0.0119019
52.7954,-0.00671387
52.9785,-0.00183105
53.0701,0.00274658
53.1311,0.00778198
53.2532,0.0100708
